goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_title,goods_num,gender,goods_page,goods_url
Nike Sportswear AW84 RLT,CI1419-100,￥229,￥0,白色/黑,['均码'],"['舒适体验', '其他细节', '优质面料缔造干爽舒适感受，助你保持专注', '五片式拼接搭配平整帽檐，打造经典外观', '背面可调式扣带，打造个性化贴合感受', '产品细节', '面料/里料：100% 聚酯纤维', '手洗', '显示颜色： 白色/黑', '款式： CI1419-100']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/sup50ujxkl7mgjee0yid/sportswear-aw84-rlt-运动帽-9HwnRl.jpg'],运动帽,43,mens,1,https://www.nike.com/cn/t/sportswear-aw84-rlt-%E8%BF%90%E5%8A%A8%E5%B8%BD-9HwnRl
Nike Sportswear,CI3318-072,￥229,￥0,浅骨,['均码'],"['出色包覆设计', '其他细节', '锦纶面料，柔软舒适', '背面扣带和夹扣设计，让你随心调节贴合体验', '正面口袋，方便收纳随身小物品', '出众帽檐设计，实现自由混搭', '产品细节', '面料：100% 锦纶。侧拼接：100% 聚酯纤维。', '手洗', '显示颜色： 浅骨色', '款式： CI3318-072']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/gopqaw0qfpzgfhspaiym/sportswear-渔夫运动帽-JblF4P.jpg'],渔夫运动帽,42,mens,1,https://www.nike.com/cn/t/sportswear-%E6%B8%94%E5%A4%AB%E8%BF%90%E5%8A%A8%E5%B8%BD-JblF4P/CI3318-072
Nike Sportswear,CI3318-498,￥229,￥0,黑曜石,['均码'],"['出色包覆设计', '其他细节', '斜纹面料，质地柔软', '背面扣带和夹扣设计，让你随心调节贴合体验', '正面口袋，方便收纳随身小物品', '出众帽檐设计，实现自由混搭', '产品细节', '面料：100% 锦纶。侧拼接：100% 聚酯纤维。', '手洗', '显示颜色： 黑曜石色', '款式： CI3318-498']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/h6lwvprbslaffw94bbcr/sportswear-渔夫运动帽-JblF4P.jpg'],渔夫运动帽,42,mens,1,https://www.nike.com/cn/t/sportswear-%E6%B8%94%E5%A4%AB%E8%BF%90%E5%8A%A8%E5%B8%BD-JblF4P/CI3318-498
Nike Sportswear Tailwind Checkered,BV3386-010,￥199,￥0,黑/煤黑,['均码'],"['透气网眼，轻盈包覆', '其他细节', '塔夫绸面料，轻盈耐用', '网眼侧拼接，提升透气性', '背面扣带搭配夹扣设计，可供自由调节贴合效果', '产品细节', '面料：100% 聚酯纤维。里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 黑/煤黑', '款式： BV3386-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/wnvlvumycqsaz11amkzg/sportswear-tailwind-checkered-运动帽-pBS1nn.jpg'],运动帽,41,mens,1,https://www.nike.com/cn/t/sportswear-tailwind-checkered-%E8%BF%90%E5%8A%A8%E5%B8%BD-pBS1nn
巴萨 Nike Pro,BV4269-010,￥199,￥0,黑/黑,['均码'],"['彰显球队风采', '其他细节', 'Nike Pro 面料，缔造锁定效果和凉爽感受', '背面按扣，可随个人头型进行调节', '产品细节', '面料：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑/黑', '款式： BV4269-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/xunyxwhbg44tbx6x99ni/巴萨-pro-可调节运动帽-QcRP2w.jpg'],可调节运动帽,40,mens,1,https://www.nike.com/cn/t/%E5%B7%B4%E8%90%A8-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-QcRP2w
Nike ACG,BV1046-474,￥249,￥0,力量蓝/微黄绿/微黄绿,['均码'],"['时尚设计，轻盈舒适', '其他细节', '塔夫绸面料，轻盈顺滑', '可调式背面扣带，打造个性贴合体验', '产品细节', '刺绣图案', '面料：100% 锦纶。拼接/上帽檐：100% 聚酯纤维。前片里料拼接：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 力量蓝/微黄绿/微黄绿', '款式： BV1046-474']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/vshx52kp396k0fjukyuf/acg-tailwind-运动帽-qzVFpL.jpg'],Tailwind 运动帽,39,mens,1,https://www.nike.com/cn/t/acg-tailwind-%E8%BF%90%E5%8A%A8%E5%B8%BD-qzVFpL/BV1046-474
Nike ACG,BV1046-010,￥249,￥0,黑/安全橙/安全橙,['均码'],"['时尚设计，轻盈舒适', '其他细节', '塔夫绸面料，轻盈顺滑', '可调式背面扣带，打造个性贴合体验', '产品细节', '刺绣图案', '面料：100% 锦纶。前片里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 黑/安全橙/安全橙', '款式： BV1046-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/gwueyrjc5tgt9cym8ytb/acg-tailwind-运动帽-qzVFpL.jpg'],Tailwind 运动帽,39,mens,1,https://www.nike.com/cn/t/acg-tailwind-%E8%BF%90%E5%8A%A8%E5%B8%BD-qzVFpL/BV1046-010
Nike ACG,BV1046-634,￥249,￥0,哈瓦那红/力量蓝/黑/黑,['均码'],"['时尚设计，轻盈舒适', '其他细节', '塔夫绸面料，轻盈顺滑', '可调式背面扣带，打造个性贴合体验', '产品细节', '刺绣图案', '面料：100% 锦纶。前片里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 哈瓦那红/力量蓝/黑/黑', '款式： BV1046-634']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/cwcaafaohygvrgdulso3/acg-tailwind-运动帽-qzVFpL.jpg'],Tailwind 运动帽,39,mens,1,https://www.nike.com/cn/t/acg-tailwind-%E8%BF%90%E5%8A%A8%E5%B8%BD-qzVFpL
巴黎圣日耳曼 Legacy91,BV6425-010,￥199,￥0,黑/黑,['均码'],"['彰显球队风采', '其他细节', '速干面料，帮助保持干爽舒适', '刺绣孔眼，促进空气流通', '可调节扣合设计，打造出众贴合感', '巴黎圣日耳曼细节，彰显球队荣耀', '产品细节', '面料：100% 聚酯纤维。前片拼接（背面）：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 黑/黑', '款式： BV6425-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/u4q74x0q90oyfwapeunh/巴黎圣日耳曼-legacy91-可调节运动帽-NX7W5z.jpg'],可调节运动帽,38,mens,1,https://www.nike.com/cn/t/%E5%B7%B4%E9%BB%8E%E5%9C%A3%E6%97%A5%E8%80%B3%E6%9B%BC-legacy91-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-NX7W5z
Nike Sportswear Featherlight,CD6330-060,￥229,￥0,煤黑/黑,['均码'],"['非凡舒适透气性能', '其他细节', '轻盈面料，舒适透气', '产品细节', '面料/里料：100% 聚酯纤维', '手洗', '显示颜色： 煤黑/黑', '款式： CD6330-060']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/kslsl0gvpj3hn4ftggvc/sportswear-featherlight-可调节运动帽-VMpmcz.jpg'],可调节运动帽,37,mens,1,https://www.nike.com/cn/t/sportswear-featherlight-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-VMpmcz/CD6330-060
Nike Sportswear Featherlight,CD6330-100,￥229,￥0,白色/队橙,['均码'],"['非凡舒适透气性能', '其他细节', '轻盈面料，舒适透气', '产品细节', '面料/里料：100% 聚酯纤维', '手洗', '显示颜色： 白色/队橙', '款式： CD6330-100']","['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/vlwxaej4sv5ugmtxiyis/sportswear-featherlight-可调节运动帽-VMpmcz.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/xlmxgh6ua4bj6tsk7sau/sportswear-featherlight-可调节运动帽-VMpmcz.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/lgxaztvms1co0eonk06u/sportswear-featherlight-可调节运动帽-VMpmcz.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/zoboss206yeuodyadkw0/sportswear-featherlight-可调节运动帽-VMpmcz.jpg']",可调节运动帽,37,mens,1,https://www.nike.com/cn/t/sportswear-featherlight-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-VMpmcz
Nike Sportswear Mesh,BV3363-470,￥229,￥0,深宝蓝,['均码'],"['趣味十足', '其他细节', '塔夫绸面料，轻盈耐用', '网眼侧拼接，提升透气性', '筒状设计，帮助减少阳光照晒面部', '产品细节', '面料/里料：100% 锦纶。网眼布：100% 聚酯纤维。', '手洗', '显示颜色： 深宝蓝', '款式： BV3363-470']","['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/jipdhssxd7sxt4vqopka/sportswear-mesh-渔夫运动帽-kTKkLT.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/zk2wqccvve6kon0xctjf/sportswear-mesh-渔夫运动帽-kTKkLT.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/zfqizcrktdaxbshkalra/sportswear-mesh-渔夫运动帽-kTKkLT.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/vhyifezruo6g7atdblh3/sportswear-mesh-渔夫运动帽-kTKkLT.jpg']",渔夫运动帽,36,mens,1,https://www.nike.com/cn/t/sportswear-mesh-%E6%B8%94%E5%A4%AB%E8%BF%90%E5%8A%A8%E5%B8%BD-kTKkLT
Nike AW84,CK1390-100,￥349,￥0,白,['均码'],"['多元包覆，出众性能', '其他细节', 'Dri-FIT 技术帮助保持干爽舒适，缔造心无旁骛的运动体验', '领褶按扣设计，打造个性化的包覆体验', '匠心排布的激光穿孔设计，有效提升空气流通性', '产品细节', '背面可调节扣带设计', '领褶按扣设计', '面料/里料：100% 聚酯纤维', '手洗', '显示颜色： 白色', '款式： CK1390-100']","['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/wrbt9xeipdgbmbzwgjee/aw84-可调节运动帽-mkf09x.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/gknsa94wgzvkfnzm9iq1/aw84-可调节运动帽-mkf09x.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/dvou1cpfla2elinxul8h/aw84-可调节运动帽-mkf09x.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/n9hu0emwfu9nqhclqo7w/aw84-可调节运动帽-mkf09x.jpg']",可调节运动帽,35,mens,1,https://www.nike.com/cn/t/aw84-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-mkf09x/CK1390-100
Nike AW84,CK1390-500,￥349,￥0,宝石蓝,['均码'],"['多元包覆，出众性能', '其他细节', 'Dri-FIT 技术帮助保持干爽舒适，缔造心无旁骛的运动体验', '领褶按扣设计，打造个性化的包覆体验', '匠心排布的激光穿孔设计，有效提升空气流通性', '产品细节', '背面可调节扣带设计', '领褶按扣设计', '面料/里料：100% 聚酯纤维', '手洗', '显示颜色： 宝石蓝', '款式： CK1390-500']","['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/sfjkq8g49trcphv3dnus/aw84-可调节运动帽-mkf09x.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/eo8higyklazw8idpnf9b/aw84-可调节运动帽-mkf09x.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/h3zv42buclcftrhtwzhr/aw84-可调节运动帽-mkf09x.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/zdyzezja0wtvc4a8yzes/aw84-可调节运动帽-mkf09x.jpg']",可调节运动帽,35,mens,1,https://www.nike.com/cn/t/aw84-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-mkf09x
Nike,CK1392-010,￥299,￥0,黑,['均码'],"['多方位包覆设计', '其他细节', '优质面料缔造干爽舒适感受，助你保持专注', '帽檐增添包覆效果', '束口设计，稳固帽身', '帽檐松紧带，舒适贴合', '产品细节', '刺绣孔眼', '面料/里料：100% 聚酯纤维', '手洗', '显示颜色： 黑', '款式： CK1392-010']","['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/r3zgqwljuxjoo0aax2x1/渔夫运动帽-n9DxSh.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/bejidlni2izzbpr9fnwy/渔夫运动帽-n9DxSh.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/zklwpgdabpmsqfaapqsq/渔夫运动帽-n9DxSh.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/m323rnq84pdvohnn6nad/渔夫运动帽-n9DxSh.jpg']",渔夫运动帽,33,mens,1,https://www.nike.com/cn/t/%E6%B8%94%E5%A4%AB%E8%BF%90%E5%8A%A8%E5%B8%BD-n9DxSh
Nike Sportswear Heritage86 Futura Washed,913011-697,￥169,￥0,漂白珊瑚红,['均码'],"['水洗斜纹，经典设计', '其他细节', '斜纹面料，柔软舒适', '刺绣孔眼，提升透气效果', '可调式背面扣带设计，打造专属贴合感受', '产品细节', '面料：棉。里料：聚酯纤维/棉。', '手洗', '显示颜色： 漂白珊瑚红', '款式： 913011-697']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/wmrlvs5pih1j1gnewf0g/sportswear-heritage86-futura-washed-运动帽-GRVHMC.jpg'],运动帽,34,mens,1,https://www.nike.com/cn/t/sportswear-heritage86-futura-washed-%E8%BF%90%E5%8A%A8%E5%B8%BD-GRVHMC
Nike Metal Swoosh H86,943092-100,￥149,￥0,白色/金属银,['均码'],"['专属舒适', '其他细节', '六片式拼接设计巧搭衬里镶边', '刺绣孔眼，增强透气性', '可调式扣合设计，缔造专属贴合感', '产品细节', '面料/里料：100% 聚酯纤维', '手洗', '显示颜色： 白色/金属银', '款式： 943092-100']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/emiqdasy1pqerhnkynvw/metal-swoosh-h86-可调节运动帽-6r8j4z.jpg'],可调节运动帽,31,mens,1,https://www.nike.com/cn/t/metal-swoosh-h86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-6r8j4z/943092-100
Nike Metal Swoosh H86,943092-663,￥149,￥0,泡沫粉,['均码'],"['专属舒适', '其他细节', '六片式拼接设计巧搭衬里镶边', '刺绣孔眼，增强透气性', '可调式扣合设计，缔造专属贴合感', '产品细节', '面料/里料：100% 聚酯纤维', '手洗', '显示颜色： 泡沫粉', '款式： 943092-663']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/j7s5boqyutulhztuyj0y/metal-swoosh-h86-可调节运动帽-6r8j4z.jpg'],可调节运动帽,31,mens,1,https://www.nike.com/cn/t/metal-swoosh-h86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-6r8j4z
Nike Metal Swoosh H86,943092-010,￥149,￥0,黑/金属银,['均码'],"['专属舒适', '其他细节', '六片式拼接设计巧搭衬里镶边', '刺绣孔眼，增强透气性', '可调式扣合设计，缔造专属贴合感', '产品细节', '面料/里料：100% 聚酯纤维', '手洗', '显示颜色： 黑/金属银', '款式： 943092-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/noozabhlunzsxclaqqpe/metal-swoosh-h86-可调节运动帽-6r8j4z.jpg'],可调节运动帽,31,mens,1,https://www.nike.com/cn/t/metal-swoosh-h86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-6r8j4z/943092-010
Nike AW84,CJ1613-095,￥269,￥0,金属银/黑,['均码'],"['源自太空，出色包覆', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', '背面扣合设计，可供自由调节贴合效果', '产品细节', '面料：100% 乙纶。下帽檐/网眼布：100% 聚酯纤维。前片里料：65% 聚脂纤维/35% 棉。', '不可洗涤', '显示颜色： 金属银/黑', '款式： CJ1613-095']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/hg97loujjefule5w9y9a/aw84-运动帽-snbWdl.jpg'],运动帽,30,mens,1,https://www.nike.com/cn/t/aw84-%E8%BF%90%E5%8A%A8%E5%B8%BD-snbWdl
Nike Sportswear Mesh,BV3363-010,￥229,￥0,黑,['均码'],"['趣味十足', '其他细节', '塔夫绸面料，轻盈耐用', '网眼侧拼接，提升透气性', '筒状设计，帮助减少阳光照晒面部', '产品细节', '面料/里料：100% 锦纶。网眼布：100% 聚酯纤维。', '手洗', '显示颜色： 黑', '款式： BV3363-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/qh1vejydeq2za2kaprot/sportswear-mesh-渔夫运动帽-ZrKs0n.jpg'],渔夫运动帽,29,mens,1,https://www.nike.com/cn/t/sportswear-mesh-%E6%B8%94%E5%A4%AB%E8%BF%90%E5%8A%A8%E5%B8%BD-ZrKs0n/BV3363-010
Nike Heritage86 BETRUE,CK4934-010,￥199,￥0,黑,['均码'],"['坚守本色', '其他细节', '正面绣有高密度彩色 Nike 块状标志', '棉质斜纹面料，柔软舒适', '产品细节', '面料：100% 棉。里料：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 黑', '款式： CK4934-010', 'BETRUE']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/htekbwkjy4crxo3bikrg/heritage86-betrue-运动帽-7WN8W3.jpg'],运动帽,28,mens,1,https://www.nike.com/cn/t/heritage86-betrue-%E8%BF%90%E5%8A%A8%E5%B8%BD-7WN8W3/CK4934-010
Jordan Pro Script,AV8448-100,￥249,￥0,白色/黑/松绿,['均码'],"['舒适棉料', '其他细节', '斜纹棉料，舒适非凡', '正面绣有凸起的“Air Jordan”图案', '背面按扣设计，可供定制专属贴合感', '产品细节', '面料：100% 棉。前片拼接（背面）：100% 聚酯纤维。', '手洗', '显示颜色： 白色/黑/松绿', '款式： AV8448-100']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/arxvzj2l19omyvjkiph0/jordan-pro-script-运动帽-dcDcX4.jpg'],运动帽,27,mens,1,https://www.nike.com/cn/t/jordan-pro-script-%E8%BF%90%E5%8A%A8%E5%B8%BD-dcDcX4
Nike NRG AW84,882767-101,￥229,￥0,白色/黑/白色/白,['均码'],"['舒适速干', '其他细节', 'Dri-FIT 技术，帮助保持干爽舒适', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '五片式拼接设计，舒适耐用', '产品细节', '面料：100% 聚酯纤维。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 白色/黑/白色/白色', '款式： 882767-101']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/wyehzsgppc9qugerpqik/nrg-aw84-可调节运动帽-j9VY1w.jpg'],可调节运动帽,26,mens,1,https://www.nike.com/cn/t/nrg-aw84-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-j9VY1w
Nike ACG,BV1049-634,￥299,￥0,哈瓦那红/漂白珊瑚红,['均码'],"['时尚设计，轻盈舒适', '其他细节', '可调式背面扣带，打造个性贴合体验', '产品细节', 'ACG 图案', '面料：55% 棉/42% 锦纶/3% 氨纶。\xa0 \xa0 里料拼接：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 哈瓦那红/漂白珊瑚红', '款式： BV1049-634']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/p33naqvbw3guxjcu97no/acg-tailwind-运动帽-4fTkm9.jpg'],Tailwind 运动帽,25,mens,1,https://www.nike.com/cn/t/acg-tailwind-%E8%BF%90%E5%8A%A8%E5%B8%BD-4fTkm9/BV1049-634
Nike ACG,BV1049-041,￥299,￥0,飞行员灰/深丛林绿,['均码'],"['时尚设计，轻盈舒适', '其他细节', '可调式背面扣带，打造个性贴合体验', '产品细节', 'ACG 图案', '面料：55% 棉/42% 锦纶/3% 氨纶。\xa0 \xa0 里料拼接：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 飞行员灰/深丛林绿', '款式： BV1049-041']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/ujb2brujq8eldabiue8y/acg-tailwind-运动帽-4fTkm9.jpg'],Tailwind 运动帽,25,mens,1,https://www.nike.com/cn/t/acg-tailwind-%E8%BF%90%E5%8A%A8%E5%B8%BD-4fTkm9/BV1049-041
Nike ACG,BV1049-477,￥299,￥0,队蓝/微黄绿,['均码'],"['时尚设计，轻盈舒适', '其他细节', '可调式背面扣带，打造个性贴合体验', '产品细节', 'ACG 图案', '面料：55% 棉/42% 锦纶/3% 氨纶。拼接/下帽檐：100% 聚酯纤维。里料拼接：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 队蓝/微黄绿', '款式： BV1049-477']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/klakiant1qwhej0hjevu/acg-tailwind-运动帽-4fTkm9.jpg'],Tailwind 运动帽,25,mens,1,https://www.nike.com/cn/t/acg-tailwind-%E8%BF%90%E5%8A%A8%E5%B8%BD-4fTkm9/BV1049-477
Nike x atmos AW84,CI1397-416,￥399,￥0,赛车蓝/黑/闪电深红,['均码'],"['轻盈舒适', '其他细节', '多片式拼接搭配平整帽檐，打造经典外观', '可调式固定带，缔造专属贴合感', '产品细节', '面料：100% 聚酯纤维。拼接：100% 锦纶。网眼布里料：100% 聚酯纤维。', '手洗', '显示颜色： 赛车蓝/黑/闪电深红', '款式： CI1397-416']","['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/eieryayvspipnw7ns1vb/10-atmos-aw84-运动帽-7WB7bM.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/rxgzpt1vvm2au9mpjpix/10-atmos-aw84-运动帽-7WB7bM.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/bdxqgggxucyhljz4cr2a/10-atmos-aw84-运动帽-7WB7bM.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/hbmrxs9nv0v5eqqsua3y/10-atmos-aw84-运动帽-7WB7bM.jpg']",运动帽,24,mens,1,https://www.nike.com/cn/t/10-atmos-aw84-%E8%BF%90%E5%8A%A8%E5%B8%BD-7WB7bM
Nike ACG,BV1049-010,￥299,￥0,黑/黑,['均码'],"['时尚设计，轻盈舒适', '其他细节', '可调式背面扣带，打造个性贴合体验', '产品细节', 'ACG 图案', '面料：55% 棉/42% 锦纶/3% 氨纶。\xa0 \xa0 里料拼接：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 黑/黑', '款式： BV1049-010']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/jeb0ak25jcew0lgwyppg/acg-tailwind-运动帽-4fTkm9.jpg'],Tailwind 运动帽,25,mens,1,https://www.nike.com/cn/t/acg-tailwind-%E8%BF%90%E5%8A%A8%E5%B8%BD-4fTkm9
Nike ACG Tailwind,BV1045-010,￥249,￥0,黑/煤黑,['均码'],"['时尚设计，轻盈舒适', '其他细节', '塔夫绸面料，轻盈顺滑', '可调式背面扣带，打造个性贴合体验', '产品细节', '刺绣图案', '面料：100% 锦纶。前片里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 黑/煤黑', '款式： BV1045-010']","['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/nbagtbdx9qzauu0lxra6/acg-tailwind-可调节运动帽-ZCWVZP.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/trtqopxj3hlhkymed6gw/acg-tailwind-可调节运动帽-ZCWVZP.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/iwteufmwxqupxc5i2r8h/acg-tailwind-可调节运动帽-ZCWVZP.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/jdzqd4vtd5sb8y2o6nbx/acg-tailwind-可调节运动帽-ZCWVZP.jpg']",可调节运动帽,23,mens,1,https://www.nike.com/cn/t/acg-tailwind-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ZCWVZP/BV1045-010
Nike ACG Tailwind,BV1045-741,￥249,￥0,阿马里洛黄/黑,['均码'],"['时尚设计，轻盈舒适', '其他细节', '塔夫绸面料，轻盈顺滑', '可调式背面扣带，打造个性贴合体验', '产品细节', '刺绣图案', '面料：100% 锦纶。前片里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 阿马里洛黄/黑', '款式： BV1045-741']","['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/p7kr34zlk8dnenmcehqg/acg-tailwind-可调节运动帽-ZCWVZP.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/zkv6yihcb3zd43pxzuv9/acg-tailwind-可调节运动帽-ZCWVZP.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/dssvokjew0l4pjjkksew/acg-tailwind-可调节运动帽-ZCWVZP.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/o4qxu4vp7yg7kp8hby3i/acg-tailwind-可调节运动帽-ZCWVZP.jpg']",可调节运动帽,23,mens,1,https://www.nike.com/cn/t/acg-tailwind-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ZCWVZP/BV1045-741
Nike ACG Tailwind,BV1045-666,￥249,￥0,灯草粉/欧皮特黄,['均码'],"['时尚设计，轻盈舒适', '其他细节', '塔夫绸面料，轻盈顺滑', '可调式背面扣带，打造个性贴合体验', '产品细节', '刺绣图案', '面料：100% 锦纶。前片里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 灯草粉/欧皮特黄', '款式： BV1045-666']","['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/p8oc2lhtgvmzwkrztgrr/acg-tailwind-可调节运动帽-ZCWVZP.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/w7jyvphntblrtpehsibz/acg-tailwind-可调节运动帽-ZCWVZP.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/n8w4ejv6z45sdhumr43z/acg-tailwind-可调节运动帽-ZCWVZP.jpg', 'https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/odgyo0rttpzm4rs2l5cg/acg-tailwind-可调节运动帽-ZCWVZP.jpg']",可调节运动帽,23,mens,1,https://www.nike.com/cn/t/acg-tailwind-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ZCWVZP/BV1045-666
