产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
LODOWN HAT HATS,SP8196013|NVH|S/M,$10.99,$26.00,NAVY HEATHER,"['S/M', 'L/XL']","['ONeill Men-s hat', 'Flexfit¬¨¬®‚àö√ú X fit', 'Flat logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_nvh_f.jpg?v=1522276179', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_nvh_b.jpg?v=1522276180']",94,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196013-nvh-lodown-hat
PARAMOUNT TRUCKER HAT,SP8196009|BLK|ONE,$10.99,$26.00,BLACK,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Front panel O-Neill embroidery', 'Mesh side panels', '60% Polyester / 40% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/paramounttrucker_SP8196009_blk_f.jpg?v=1513361844', 'https://cdn.shopify.com/s/files/1/2034/7683/products/paramounttrucker_SP8196009_blk_b.jpg?v=1513361844']",95,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196009-blk-paramount-trucker
PARAMOUNT TRUCKER HAT,SP8196009|NVY|ONE,$11.99,$26.00,NAVY,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Front panel O-Neill embroidery', 'Mesh side panels', '60% Polyester / 40% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/paramounttrucker_SP8196009_nvy_f.jpg?v=1522344146', 'https://cdn.shopify.com/s/files/1/2034/7683/products/paramounttrucker_SP8196009_nvy_b.jpg?v=1522344146']",96,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196009-nvy-paramount-trucker
PREVAIL HAT,SP8196006|NVY|ONE,$10.99,$26.00,NAVY,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid profile, structured fit', 'Front panel puff ', 'O-Neill logo embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_nvy_f.jpg?v=1513361840'],97,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196006-nvy-prevail
PREVAIL HATS,SP8196006|ARM|ONE,$10.99,$26.00,ARMY,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid¬¨¬®‚Äö√Ñ‚Ä†profile, structured fit', 'Front panel puff¬¨¬®‚Äö√Ñ‚Ä†', 'O-Neill logo embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_arm_f.jpg?v=1522268108', 'https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_arm_b.jpg?v=1522268109']",98,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196006-arm-prevail
PUFFIE HAT,SU8196007|NVY|ONE,$9.99,$25.00,NAVY,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid fit', 'Eagle Logo Puff Print', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/puffie_SU8196007_nvy_f_35b21de4-e831-462b-af93-cf02a8a2d576.jpg?v=1520895575', 'https://cdn.shopify.com/s/files/1/2034/7683/products/puffie_SU8196007_nvy_b_3dce8013-69f4-45ba-a496-16a0415db9ea.jpg?v=1520895575']",99,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196007-nvy-puffie
RIDGECREST HAT,SP8196005|ARM|ONE,$23.99,$28.00,ARMY GREEN,['ONE SIZE'],"['O-Neill Mens Hat', 'Mid Fit 6 Panel Snapback', 'Acrylic Wool', 'Merrow Edge Printed Patches', 'Rear Logo Flag Label']","['https://cdn.shopify.com/s/files/1/2034/7683/products/ridgecrest_SP8196005_arm_f.jpg?v=1513361834', 'https://cdn.shopify.com/s/files/1/2034/7683/products/ridgecrest_SP8196005_arm_b.jpg?v=1513361834']",100,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196005-arm-ridgecrest
SHAKA TIL DEATH TRUCKER HAT,SU8196014|DRD|ONE,$10.99,$26.00,DARK RED,['ONE SIZE'],"['ONeill Men-s trucker hat', '5 Panel snapback', 'Front panel patch', 'Mesh side panels', '65% Polyester / 35% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/shakatildeath_SU8196014_drd_f_d4f29c35-db8a-4b54-b974-0607e0bf1f08.jpg?v=1520900422', 'https://cdn.shopify.com/s/files/1/2034/7683/products/shakatildeath_SU8196014_drd_b_515713e7-907c-4a2f-8917-56adc3b4558d.jpg?v=1520900422']",101,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196014-drd-shaka-til-death-trucker
STACKER TRUCKER HAT,FA7196009|BLK2|ONE,$9.99,$24.00,BLACK2,['ONE'],"['O-Neill men-s hat', 'Trucker fit snapback', 'Front panel O-Neill logo embroidery', '100% Cotton with mesh panels']",['https://cdn.shopify.com/s/files/1/2034/7683/products/stackertrucker_FA7196009_blk_f.jpg?v=1507930449'],102,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa7196009-blk-stacker-trucker-hat
SUPPLY CO HAT,SU8196003|BLK|ONE,$11.99,$28.00,BLACK,['ONE SIZE'],"['ONeill Men-s five panel snapback hat', 'Lo profile fit', 'Front panel O-Neill logo', '85% Cotton / 15% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/supplyco_SU8196003_blk_f_6a36878a-4194-49e1-8690-9bf4f5653208.jpg?v=1520901431', 'https://cdn.shopify.com/s/files/1/2034/7683/products/supplyco_SU8196003_blk_b_5fa2c113-ef00-4a78-98da-c6752fa4c3ee.jpg?v=1520901431']",103,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196003-blk-supply-co
SWAP MEET HAT,SU8196011|RED|ONE,$7.99,$20.00,RED,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Rear hidden bottle opener', 'Printed front panel with logo', 'Mesh side panels', '100% Polyester']",['https://cdn.shopify.com/s/files/1/2034/7683/products/swapmeet_SU8196011_red_f_d236d05c-f3d3-4a1b-9408-ca237569f3dc.jpg?v=1520446954'],104,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196011-red-swap-meet
WAVE-CORE HAT,SU8196004|BLK|ONE,$11.99,$28.00,BLACK,['ONE SIZE'],"['ONeill Men-s six panel snapback hat', 'Mid fit', 'Front panel embroidered patch', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/wavecore_SU8196004_blk_f_c7d71633-198e-4da1-b853-d747bb73577b.jpg?v=1520896779', 'https://cdn.shopify.com/s/files/1/2034/7683/products/wavecore_SU8196004_blk_b_14b9594a-8a56-443c-9d57-2b4132d57f19.jpg?v=1520896779']",105,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196004-blk-wave-core
CLEAN AND MEAN HAT,FA6196011|NVW|S/M,$22.99,$26.00,NAVY W/ WHITE,"['S/M', 'L/XL']","['ONeill Men-s hat', 'Flexfit¬Æ X fit', 'Front panel 3D logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanhat_FA6196011_nvw_f.jpg?v=1505518840', 'https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanhat_FA6196011_nvw_b_038d295a-1d5e-4ae8-9cc8-a1e36aaddff6.jpg?v=1513191710']",106,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa6196011-nvw-clean-and-mean-hat
O'NEILL X WOOLRICH HAT,HO7196001|GRY|ONE,$10.99,$38.00,GREY,['ONE'],"['O-Neill men-s retro fit snapback', 'Woolrich® Collab front leather patch', 'Interior Woolrich® print', 'Rear flag label', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/woolrichhat_HO7196001_gry_f.jpg?v=1507765668'],107,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho7196001-gry-woolrich-hat
BONDAI HAT,FA7196003|OCN|ONE,$18.99,$28.00,OCEAN,['ONE'],"['O-Neill men-s hat', 'Standard fit snapback', 'Front panel faux leather patch', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/bondaihat_FA7196003_ocn_f.jpg?v=1506102279', 'https://cdn.shopify.com/s/files/1/2034/7683/products/bondaihat_FA7196003_ocn_b.jpg?v=1506102279']",108,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa7196003-ocn-bondai-hat
ELEVATE HAT,FA7196001|OCN|S/M,$21.99,$32.00,OCEAN,"['S/M', 'L/XL']","['O-Neill men-s classic hat', 'Flexfit® X fit', 'Front panel logo embroidery', '98% Stretch cotton twill / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/elevatehat_FA7196001_ocn_f.jpg?v=1505867198', 'https://cdn.shopify.com/s/files/1/2034/7683/products/elevatehat_FA7196001_ocn_b.jpg?v=1506115660']",109,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa7196001-ocn-elevate-hat
VATER HAT,HO7196008|ARM|ONE,$19.99,$26.00,ARMY,['ONE'],"['Dad hat fit', 'Brushed cotton', 'Front panel wave embroidery', 'Rear logo embroidery']","['https://cdn.shopify.com/s/files/1/2034/7683/products/vaterhat_HO7196008_arm_f.jpg?v=1507766226', 'https://cdn.shopify.com/s/files/1/2034/7683/products/vaterhat_HO7196008_arm_b.jpg?v=1507766226']",110,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho7196008-arm-vater-hat
GOORU HAT,HO7196007|RYL|ONE,$6.99,$26.00,ROYAL BLUE,['ONE'],"['O-Neill men-s hat', 'Standard fit snapback', 'Front panel embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/gooruhat_HO7196007_ryl_f.jpg?v=1506104544'],111,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho7196007-ryl-gooru-hat
LOWTIDE HAT,HO7196002|ARM|ONE,$22.99,$30.00,ARMY,['ONE'],"['Standard fit snapback', '100% Cotton', 'Center front debossed patch', 'rear flag label']","['https://cdn.shopify.com/s/files/1/2034/7683/products/lowtidehat_HO7196002_arm_f.jpg?v=1507766024', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lowtidehat_HO7196002_arm_b.jpg?v=1507766025']",112,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho7196002-arm-lowtide-hat
BIGGS BEANIE,FA7191001|STN|ONE,$14.99,$20.00,STONE,['ONE'],"['Dock wear cuff beanie', '60% Cotton / 40% Acrylic', 'Ribbed Knit', 'Woven Label']",['https://cdn.shopify.com/s/files/1/2034/7683/products/biggsbeanie_FA7191001_stn_f.jpg?v=1507756204'],113,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa7191001-stn-biggs-beanie
O'NEILL X WOOLRICH BEANIE,HO7191001|GRY|ONE,$9.99,$26.00,GREY,['ONE'],"['Dock wear cuff beanie', '100% Acrylic', 'Waffle Jacquard knit', 'Woolrich Collab Leather Patch']",['https://cdn.shopify.com/s/files/1/2034/7683/products/woolrichbeanie_HO7191001_gry_f.jpg?v=1507764597'],114,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho7191001-gry-woolrich-beanie
DUBS BEANIE,HO7191004|BLK|ONE,$10.99,$22.00,BLACK,['ONE'],"['Reversible skull cap beanie', '100% Acrylic', 'Jaquard Knit', 'Woven label']","['https://cdn.shopify.com/s/files/1/2034/7683/products/dubsbeanie_HO7191004_blk_b.jpg?v=1507765485', 'https://cdn.shopify.com/s/files/1/2034/7683/products/dubsbeanie_HO7191004_blk_f.jpg?v=1507765485']",115,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho7191004-blk-dubs-beanie
REYES BEANIE,HO7191002|BLK|ONE,$7.99,$24.00,BLACK,['ONE'],"['Dock wear cuff beanie', '100% Acrylic', 'Tubular jacquard knit', 'Woven Label']",['https://cdn.shopify.com/s/files/1/2034/7683/products/reyesbeanie_HO7191002_blk_f.jpg?v=1507764878'],116,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho7191002-blk-reyes-beanie
SIGNAL BEANIE,HO6191001|BLK|ONE,$18.00,$0,BLACK,['ONE SIZE'],"['O-Neill Men-s visor beanie', 'Embroidered O-Neill logo', '100% Acrylic']",['https://cdn.shopify.com/s/files/1/2034/7683/products/signalbeanie_HO6191001_blk_f.jpg?v=1537489282'],117,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho6191001-blk-signal-beanie
BOARDWALK HAT,SU8493004|BLK|ONE,$28.00,$0,BLACK,['ONE SIZE'],"['O-Neill Women-s captain hat', 'Rope detail across front', 'Patterned fabric', '100% Viscose']","['https://cdn.shopify.com/s/files/1/2034/7683/products/boardwalk_SU8493004_blk_f.jpg?v=1520541375', 'https://cdn.shopify.com/s/files/1/2034/7683/products/boardwalk_SU8493004_blk_2.jpg?v=1520541375', 'https://cdn.shopify.com/s/files/1/2034/7683/products/boardwalk_SU8493004_blk_3.jpg?v=1520541375', 'https://cdn.shopify.com/s/files/1/2034/7683/products/boardwalk_SU8493004_blk_4.jpg?v=1520541375']",1,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/su8493004-blk-boardwalk
PARADISE BAY HAT,FA8496006|BRK|ONE,$20.00,$0,TABASCO,['ONE SIZE'],"['O-Neill Women-s washed twill baseball hat', 'Embroidered detail at front panel', 'Adjustable back', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/paradisebay_FA8496006_brk_f.jpg?v=1527881337'],2,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8496006-brk-paradise-bay
EQUATOR HAT,FA8493003|NAT|ONE,$34.00,$0,NATURAL,['ONE SIZE'],"['O-Neill Women-s wide brim straw hat', 'Two tone stripes', '100% Straw']","['https://cdn.shopify.com/s/files/1/2034/7683/products/equator_FA8493003_nat_f.jpg?v=1527881343', 'https://cdn.shopify.com/s/files/1/2034/7683/products/equator_FA8493003_nat_b.jpg?v=1528930247']",3,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8493003-nat-equator
BRIGHTSIDE HAT,SP8493001|BLK|ONE,$21.99,$34.00,BLACK,['ONE SIZE'],"['O-Neill Women-s floppy straw hat', '100% Paper']","['https://cdn.shopify.com/s/files/1/2034/7683/products/brightside_SP8493001_blk_f.jpg?v=1513198293', 'https://cdn.shopify.com/s/files/1/2034/7683/products/brightside_SP8493001_blk_b.jpg?v=1513198293']",4,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/sp8493001-blk-brightside
ZEN ZONE HAT,FA8496003|LOK|ONE,$18.00,$0,LAUREL OAK,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/zenzone_FA8496003_oak_f_1a8ea31c-a1d5-478c-9bc0-16b2f645c5b3.jpg?v=1528736532', 'https://cdn.shopify.com/s/files/1/2034/7683/products/zenzone_FA8496003_oak_b.jpg?v=1528736533']",5,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8496003-lok-zen-zone
ABYSS HAT,FA8496007|BLK|ONE,$20.00,$0,BLACK,['ONE SIZE'],"['O-Neill Women-s embroidered twill baseball hat', 'Mesh sides, adjustable back', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/abyss_FA8496007_blk_f.jpg?v=1527881337', 'https://cdn.shopify.com/s/files/1/2034/7683/products/abyss_FA8496007_blk_b.jpg?v=1525280097']",6,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8496007-blk-abyss
PARADISE BAY HAT,FA8496006|CHA|ONE,$20.00,$0,PAVEMENT,['ONE SIZE'],"['O-Neill Women-s washed twill baseball hat', 'Embroidered detail at front panel', 'Adjustable back', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/paradisebay_FA8496006_cha_f.jpg?v=1527881337', 'https://cdn.shopify.com/s/files/1/2034/7683/products/paradisebay_FA8496006_cha_b.jpg?v=1525279050']",7,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8496006-cha-paradise-bay
ABYSS HAT,FA8496007|OLV|ONE,$20.00,$0,DARK OLIVE,['ONE SIZE'],"['O-Neill Women-s embroidered twill baseball hat', 'Mesh sides, adjustable back', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/abyss_FA8496007_olv_f.jpg?v=1527881336', 'https://cdn.shopify.com/s/files/1/2034/7683/products/abyss_FA8496007_olv_b.jpg?v=1525280177']",8,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8496007-olv-abyss
WETLANDS HAT,FA8496004|RUS|ONE,$18.00,$0,PORT,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/wetlands_FA8496004_rus_f.jpg?v=1527881338', 'https://cdn.shopify.com/s/files/1/2034/7683/products/wetlands_FA8496004_rus_b.jpg?v=1525278708']",9,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8496004-rus-wetlands
SURF SOCIETY HAT,FA8496002|OLV|ONE,$18.00,$0,DARK OLIVE,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screenprint at front panel', 'Adjustable back', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/surfsociety_FA8496002_olv_f.jpg?v=1527881340', 'https://cdn.shopify.com/s/files/1/2034/7683/products/surfsociety_FA8496002_olv_b.jpg?v=1525276986']",10,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8496002-olv-surf-society
PAIGE HAT,FA8493002|CHA|ONE,$28.00,$0,IRON,['ONE SIZE'],"['O-Neill Women-s corduroy hat', 'Metal logo badge', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/paige_FA8493002_cha_f.jpg?v=1527881343', 'https://cdn.shopify.com/s/files/1/2034/7683/products/paige_FA8493002_cha_b.jpg?v=1530814115']",11,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8493002-cha-paige
ABYSS HAT,FA8496007|DKI|ONE,$20.00,$0,INSIGNIA BLUE,['ONE SIZE'],"['O-Neill Women-s allover print twill baseball hat', 'Mesh sides, adjustable back', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/abyss_FA8496007_dki_f.jpg?v=1527881336', 'https://cdn.shopify.com/s/files/1/2034/7683/products/abyss_FA8496007_dki_b.jpg?v=1525280058']",12,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8496007-dki-abyss
PLAYA DREAMIN HAT,FA8496001|BLK|ONE,$18.00,$0,BLACK,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/playadreamin_FA8496001_blk_f.jpg?v=1527881342'],13,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8496001-blk-playa-dreamin
PLAYA DREAMIN HAT,FA8496001|DBL|ONE,$18.00,$0,MEDIEVAL BLUE,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/playadreamin_FA8496001_dbl_f.jpg?v=1527881342'],14,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8496001-dbl-playa-dreamin
PLAYA DREAMIN HAT,FA8496001|RUS|ONE,$18.00,$0,PORT,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, embroidery on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/playadreamin_FA8496001_rus_f.jpg?v=1527881341'],15,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8496001-rus-playa-dreamin
PALM CLUB HAT,FA8496005|TEL|ONE,$18.00,$0,DEEP SEA,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front label', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/palmclub_FA8496005_tel_f.jpg?v=1527881338'],16,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8496005-tel-palm-club
SUN ROAD HATS,SU8493005|NAT|ONE,$24.00,$0,NATURAL,['ONE SIZE'],"['O-Neill Women-s straw lifeguard hat', '15 from brim to brim', 'Adjustable chin strap', '100% Straw']","['https://cdn.shopify.com/s/files/1/2034/7683/products/sunroad_SU8493005_nat_f.jpg?v=1520884040', 'https://cdn.shopify.com/s/files/1/2034/7683/products/sunroad_SU8493005_nat_b.jpg?v=1520884040']",17,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/su8493005-nat-sun-road
SURF SOCIETY HAT,FA8496002|COB|ONE,$18.00,$0,BAJA BLUE,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, patch at front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/surfsociety_FA8496002_cob_f.jpg?v=1527881341'],18,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8496002-cob-surf-society
TRAIL RIDE HAT,FA8493004|KHH|ONE,$36.00,$0,KANGAROO,['ONE SIZE'],"['O-Neill Women-s felt hat', 'All around brim', 'Leather hatband and understrap', '100% Wool']",['https://cdn.shopify.com/s/files/1/2034/7683/products/trailride_FA8493004_khh_f.jpg?v=1527881342'],19,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8493004-khh-trail-ride
RETREAT HAT,SU8493001|TOB|ONE,$25.99,$34.00,TOBACCO,['ONE SIZE'],"['O-Neill Women-s strait brim hat', '14 from brim to brim', 'Two toned hatband', '100% Straw']","['https://cdn.shopify.com/s/files/1/2034/7683/products/retreat_SU8493001_tob_2.jpg?v=1520534535', 'https://cdn.shopify.com/s/files/1/2034/7683/products/retreat_SU8493001_tob_f.jpg?v=1520534534']",20,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/su8493001-tob-retreat
CRUISE HAT,SP8493002|BLK|ONE,$17.99,$28.00,BLACK,['ONE SIZE'],"['O-Neill Women-s straw fedora', 'Two toned hatband', '100% Straw']",['https://cdn.shopify.com/s/files/1/2034/7683/products/cruise_SP8493002_blk_f.jpg?v=1513731498'],21,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/sp8493002-blk-cruise
BRIGHTSIDE HAT,SP8493001|TRS|ONE,$25.99,$34.00,TRELLIS,['ONE SIZE'],"['O-Neill Women-s floppy straw hat', '100% Paper']","['https://cdn.shopify.com/s/files/1/2034/7683/products/brightside_SP8493001_trs_f.jpg?v=1513198298', 'https://cdn.shopify.com/s/files/1/2034/7683/products/brightside_SP8493001_trs_b.jpg?v=1513198298']",22,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/sp8493001-trs-brightside
WEEKEND HATS,SU8493002|SAN|ONE,$21.99,$32.00,BLEACHED SAND,['ONE SIZE'],"['O-Neill Women-s straw sun visor', '13 from brim to brim', 'Removable hat band', '100% Straw']","['https://cdn.shopify.com/s/files/1/2034/7683/products/weekend_SU8493002_san_f.jpg?v=1520892416', 'https://cdn.shopify.com/s/files/1/2034/7683/products/weekend_SU8493002_san_2.jpg?v=1520892416']",23,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/su8493002-san-weekend
SUNLIT HATS,SU8496005|IND|ONE,$10.99,$20.00,CHAMBRAY,['ONE SIZE'],"['O-Neill Women-s washed denim baseball hat', 'Fixed sunflower pin', 'Adjustable button strap closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/sunlit_SU8496005_ind_f.jpg?v=1520893953', 'https://cdn.shopify.com/s/files/1/2034/7683/products/sunlit_SU8496005_ind_b.jpg?v=1520893953']",24,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/su8496005-ind-sunlit
BEACH GARDEN  HAT,SP8496001|BLK|ONE,$10.99,$18.00,BLACK,['ONE SIZE'],"['O-Neill Women-s trucker hat', 'Adjustable plastic snap closure', '55% Polyester / 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/beachgarden_SP8496001_blk_f.jpg?v=1513198303'],25,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/sp8496001-blk-beach-garden
MOON LEI HAT,SU8496008|SPI|ONE,$12.99,$20.00,SPHINX,['ONE SIZE'],"['O-Neill Women-s washed twill baseball hat', 'Embroidered floral cresent moon', 'Adjustable metal clasp closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/moonlei_SU8496008_spi_f.jpg?v=1520559466', 'https://cdn.shopify.com/s/files/1/2034/7683/products/moonlei_SU8496008_spi_b.jpg?v=1520559466']",26,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/su8496008-spi-moon-lei
SEA VIBES HAT,SP8496003|RUS|ONE,$12.99,$18.00,PORT,['ONE SIZE'],"['O-Neill Women-s trucker hat', 'Adjustable plastic snap closure', '55% Polyester / 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/seavibes_SP8496003_rus_f.jpg?v=1513198312'],27,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/sp8496003-rus-sea-vibes
SEA VIBES HAT,SP8496003|GRN|ONE,$10.99,$18.00,PINE,['ONE SIZE'],"['O-Neill Women-s trucker hat', 'Adjustable plastic snap closure', '55% Polyester / 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/seavibes_SP8496003_grn_f.jpg?v=1513198308'],28,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/sp8496003-grn-sea-vibes
SUN CHASER HAT,SP8493005|NAT|ONE,$28.99,$36.00,NATURAL,['ONE SIZE'],"['O-Neill Women-s two toned raffia straw hat', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/sunchaser_SP8493005_nat_f.jpg?v=1513198299'],29,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/sp8493005-nat-sun-chaser
ABYSS HAT,SP8496007|BLK|ONE,$15.99,$20.00,BLACK,['ONE SIZE'],"['O-Neill Women-s dad hat', 'Mesh Sides', 'Embroidered O-Neill logo detail', 'Adjustable back', '55% Cotton / 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/abyss_SP8496007_blk_f.jpg?v=1515436686', 'https://cdn.shopify.com/s/files/1/2034/7683/products/abyss_SP8496007_blk_b.jpg?v=1515436686']",30,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/sp8496007-blk-abyss
ZEN LIFE HAT,SP8496005|PLM|ONE,$14.99,$18.00,TWILIGHT MAUVE,['ONE SIZE'],"['O-Neill Womens Poly Foam Trucker Hat', 'Screen print at front panel', 'Plastic adjustable back', 'Logo flag label']","['https://cdn.shopify.com/s/files/1/2034/7683/products/zenlife_SP8496005_plm_f.jpg?v=1515443838', 'https://cdn.shopify.com/s/files/1/2034/7683/products/zenlife_SP8496005_plm_b.jpg?v=1515443839']",31,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/sp8496005-plm-zen-life
