goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_title,goods_num,gender,goods_page,goods_comments,goods_url
BASEB CLASS TRE 帽子,DV0173,¥149,0,灰粉/白,"['OSFW', 'OSFM']","[' 这款棒球帽，含预成型弧形帽檐，旨在方便穿戴。采用舒适棉面料打造，正面缀大号刺绣三叶草。后部含可调节束带，旨在方便调整。 ', '棉', '预成型弧形帽檐', '可调节后带配D形环扣合']","['https://img.adidas.com.cn/resources/2019/3/7/1551954892884701_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548947139768_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519549004518967_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548868755282_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548893718641_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548978686970_2000X2000.jpg']",中性 ORIGINALS,9,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/03/18', 'goods_comment_comment': '相当不错的产品，值得一推荐！！！一分钱一分货！'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '好看，大小适中。戴起来不会很热。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/16', 'goods_comment_comment': '帽子好评，粉粉的，哈哈哈哈哈哈哈'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '还不错，价格也还好！有些帽价格出的实在太高！'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/14', 'goods_comment_comment': '颜值爆表！！！！！！！！！！！！！！！！！！！！！！'}]",https://www.adidas.com.cn/item/DV0173?locale=zh_CN

BASEB CLASS TRE 帽子,DV0171,¥149,0,黑/军绿,"['OSFW', 'OSFM']","[' 这款棒球帽，含预成型弧形帽檐，旨在方便穿戴。采用舒适棉面料打造，正面缀大号刺绣三叶草。后部含可调节束带，旨在方便调整。 ', '棉', '预成型弧形帽檐', '可调节后带配D形环扣合']","['https://img.adidas.com.cn/resources/2019/3/7/15519548848041499_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551954886517337_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548936375612_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548815281042_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548907282736_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548883452007_2000X2000.jpg']",中性 ORIGINALS,10,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/03/18', 'goods_comment_comment': '相当不错的产品，值得一推荐！！！一分钱一分货！'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '好看，大小适中。戴起来不会很热。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/16', 'goods_comment_comment': '帽子好评，粉粉的，哈哈哈哈哈哈哈'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '还不错，价格也还好！有些帽价格出的实在太高！'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/14', 'goods_comment_comment': '颜值爆表！！！！！！！！！！！！！！！！！！！！！！'}]",https://www.adidas.com.cn/item/DV0171?locale=zh_CN

AF TRUCKER TREF 帽子,DV0170,¥199,0,黑/黑,"['OSFW', 'OSFM']","[' 这款卡车司机帽，经典“对对碰”。中间缀大号三叶草绣标，帽檐略带弧形。采用棉面料搭配网材幅片，含按扣后带。 ', '棉', '预成型弧形帽檐', '可调节按扣搭扣', '网材后片']","['https://img.adidas.com.cn/resources/2019/3/7/15519548967908021_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551954898595540_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519549052388784_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548943922063_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519548918473399_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519549014096527_2000X2000.jpg']",中性 ORIGINALS,11,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/03/16', 'goods_comment_comment': '一直想买后面网状透气的帽子，还有最喜欢帽子是这种调节方式的款。'}]",https://www.adidas.com.cn/item/DV0170?locale=zh_CN

KIDS MESH CAP 儿童帽,DV0069,¥129,0,学院藏青蓝/白,['OSFY'],[],"['https://img.adidas.com.cn/resources/2019/3/7/15519583508179670_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519583489102304_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519583529585995_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519583411416750_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551958346489451_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551958343490556_2000X2000.jpg']",男童 训练,12,men,1,[],https://www.adidas.com.cn/item/DV0069?locale=zh_CN

BILLDOGSNAPBCK 帽子,DU8292,¥299,0,白/简单黄,"['OSFW', 'OSFM']","[' 这款休闲的基本款棉质帽子，饰有纽约插画师Bill Rebholz比尔·雷布霍兹的插画作品。采用斜纹布面料，缀灯芯绒帽檐。配后扣式可调节搭扣，方便调节，让帽子和你的造型融为一体。 ', '棉', '平檐', '后搭扣', '由比尔·雷布霍兹特别创作的插图']","['https://img.adidas.com.cn/resources/2019/3/7/15519550550198145_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550683843049_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550636789188_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550657241520_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550610837656_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519550583096891_2000X2000.jpg']",中性 ORIGINALS,13,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/03/13', 'goods_comment_comment': '帽子很舒适 质量很好 戴的感觉非常号'}]",https://www.adidas.com.cn/item/DU8292?locale=zh_CN

AFRAME CAP 帽子,DU6796,¥299,0,黑/白,['OSFM'],"[' 这款卡车司机帽，新颖时尚，采用棉质帆布打造，有别于通常的网材质地。配预成型弧形帽檐，缀三叶草徽标补丁，增添运动情趣。 ', '棉', '预成型弧形帽檐', '可调节按扣搭扣']","['https://img.adidas.com.cn/resources/2019/3/7/15519553505645178_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553437289413_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553523476811_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551955338782632_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551955345484230_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551955347994408_2000X2000.jpg']",中性 ORIGINALS,14,men,1,[],https://www.adidas.com.cn/item/DU6796?locale=zh_CN

6P 3S CAP COTTO 运动帽,DU0198,¥99,0,传奇墨水蓝/白/白,"['OSFW', 'OSFM']","[' 这款帽子采用Climalite面料打造，力求助你保持干爽。背面配可调节按扣，预成型帽檐缀三条纹标志。 ', 'Climalite面料', '中号预成型帽檐缀刺绣三条纹', '背面可调节束带配扣环', '六片式结构', '正面饰adidas绣标', '均码，旨在适合多数人使用']","['https://img.adidas.com.cn/resources/2019/3/7/15519506904181079_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506860523622_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506922863672_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506942988037_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506838932361_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506880069517_2000X2000.jpg']",中性 训练,15,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/04/06', 'goods_comment_comment': '时尚潮流非常喜欢，以后常来买衣服鞋子帽子'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/15', 'goods_comment_comment': '收到帽子，质量不错！号码合适，非常满意的产品！'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '帽子不错，白色好看，发货快。小程序里容易选错支付方式。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/11', 'goods_comment_comment': '给父亲买的，大小合适，父亲戴上之后显得年轻了好多'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': 'It&rsquo;s a nice cap to wear anytime. '}]",https://www.adidas.com.cn/item/DU0198?locale=zh_CN

6P CAP COTTON 运动帽,DT8563,¥79,0,传奇墨水蓝/传奇墨水蓝/白,"['OSFW', 'OSFM']","[' 这款帽子采用六片式结构。内置Climalite汗带，搭配弧形帽檐设计。背面调节带。 ', 'Climalite汗带', '大号预成型弧形帽檐', '背面按扣固定', '六片式结构', '正面饰adidas绣标']","['https://img.adidas.com.cn/resources/2019/3/7/15519506938318280_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506919738508_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506957625144_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506858996972_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506987111054_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506896687325_2000X2000.jpg']",中性 训练,16,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/07/11', 'goods_comment_comment': '帽子质量很好，做工很精细。带上后帅气。很满意！'}, {'goods_comment_star': 4, 'goods_comment_time': '2018/03/21', 'goods_comment_comment': '价格优惠 物流给力 材质不错 做工可以 颜色很正  妈咪很喜欢 攒 推荐！ '}, {'goods_comment_star': 5, 'goods_comment_time': '2018/03/21', 'goods_comment_comment': '买给爸爸的，收到后爸爸一直对这个帽子赞不绝口，质量对得起价格！推荐'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/03/21', 'goods_comment_comment': '买给爸爸的，收到后爸爸一直对这个帽子赞不绝口，质量对得起价格！推荐'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/19', 'goods_comment_comment': '黑白色百搭，这个帽子前沿有点宽，不过还是不错的'}]",https://www.adidas.com.cn/item/DT8563?locale=zh_CN

TX TRAIL HB 户外头带,DT5094,¥99,0,灰白/黑,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/3/7/15519566020273500_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519566040106053_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519565992141459_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519565962658829_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551956607459437_2000X2000.jpg']",中性 户外,17,men,1,[],https://www.adidas.com.cn/item/DT5094?locale=zh_CN

TX TRAIL HB 户外头带,DT5093,¥99,0,黑/白,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/3/7/15519503365658045_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519503335249156_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519503310272268_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/1551950341138707_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519503385589714_2000X2000.jpg']",中性 户外,18,men,1,[],https://www.adidas.com.cn/item/DT5093?locale=zh_CN

W WL TRUCKER 运动帽,DT4052,¥169,0,白/黑/黑 ,['OSFW'],[],"['https://img.adidas.com.cn/resources/2019/3/7/15519506488295979_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506469186353_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506408976551_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506509304128_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506361641059_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519506440593371_2000X2000.jpg']",女子 训练,19,men,1,[],https://www.adidas.com.cn/item/DT4052?locale=zh_CN

BUCKET HAT AC 渔夫帽,EC5776,¥249,0,紫 亮光黄/白,"['OSFW', 'OSFM']","[' 熟悉的造型，新意的呈现。这款渔夫帽，设计简约，采用斜纹水洗棉布打造，力求呈现经历风霜的做旧质感。正面缀大号三叶草徽标，背面配小号三条纹织带。 ', '棉', '撞色三叶草徽标']","['https://img.adidas.com.cn/resources/2019/3/7/15519552305861120_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519552442738826_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519552422593459_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519552350538552_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519552384818972_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519552325214369_2000X2000.jpg']",中性 ORIGINALS,1,women,2,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/03/18', 'goods_comment_comment': '非常喜欢，帽檐是软软的那种。尺码偏小，建议女孩子也买M比较好'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '此款帽子很漂亮很好看，款式新颖独特，我喜欢'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/18', 'goods_comment_comment': '已经在实体店买过一个，很舒服，又时尚的单品，这次是买给一个朋友的。'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFW', 'goods_comment_comment': '一级号 一级棒 填好了 治你的不错'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/18', 'goods_comment_comment': '帽子很好。帽檐稍微短了一点。喜欢'}]",https://www.adidas.com.cn/item/EC5776?locale=zh_CN

BUCKET HAT AC 渔夫帽,EC5775,¥249,0,冷感黄/白,"['OSFW', 'OSFM']","[' 熟悉的造型，新意的呈现。这款渔夫帽，设计简约，采用斜纹水洗棉布打造，力求呈现经历风霜的做旧质感。正面缀大号三叶草徽标，背面配小号三条纹织带。 ', '棉', '撞色三叶草徽标']","['https://img.adidas.com.cn/resources/2019/3/7/15519553040404149_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553059009438_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553177505670_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553101859395_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553077542092_2000X2000.jpg', 'https://img.adidas.com.cn/resources/2019/3/7/15519553150371515_2000X2000.jpg']",中性 ORIGINALS,2,women,2,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/03/18', 'goods_comment_comment': '非常喜欢，帽檐是软软的那种。尺码偏小，建议女孩子也买M比较好'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '此款帽子很漂亮很好看，款式新颖独特，我喜欢'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/18', 'goods_comment_comment': '已经在实体店买过一个，很舒服，又时尚的单品，这次是买给一个朋友的。'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFW', 'goods_comment_comment': '一级号 一级棒 填好了 治你的不错'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/03/18', 'goods_comment_comment': '帽子很好。帽檐稍微短了一点。喜欢'}]",https://www.adidas.com.cn/item/EC5775?locale=zh_CN

